part_num	element_pos	onset_time	duration	is_chord	pitch	midi	hand	pitch_diff	time_diff	finger_number
0	491	174.0	0.75	True	A-5	80	right	(7.0, 0.0)	0.0	5
0	492	174.75	0.25	True	G4	67	right	(-7.0, -1.0)	0.75	1
0	492	174.75	0.25	True	G5	79	right	(7.0, 0.0)	0.0	5
0	493	175.0	0.5	True	F4	65	right	(-8.0, 0.0)	0.25	1
0	493	175.0	0.5	True	F5	77	right	(7.0, 0.0)	0.0	5
0	494	175.5	0.5	True	E-4	63	right	(-9.0, 1.0)	0.5	1
0	494	175.5	0.5	True	E-5	75	right	(7.0, 0.0)	0.0	5
0	495	176.0	0.5	True	D4	62	right	(-7.0, -1.0)	0.5	1
0	495	176.0	0.5	True	D5	74	right	(7.0, 0.0)	0.0	5
0	496	176.5	0.5	True	C4	60	right	(-8.0, 0.0)	0.5	1
0	496	176.5	0.5	True	C5	72	right	(7.0, 0.0)	0.0	5
0	497	177.0	0.5	True	G3	55	right	(-10.0, 0.0)	0.5	1
0	497	177.0	0.5	True	G4	67	right	(7.0, 0.0)	0.0	1
0	499	178.0	0.25	False	B4	71	right	(2.0, 0.0)	1.0	2
0	500	178.25	0.25	False	C5	72	right	(1.0, 0.0)	0.25	3
0	501	178.5	0.25	False	D5	74	right	(1.0, 0.0)	0.25	4
0	502	178.75	0.25	False	B4	71	right	(-2.0, 0.0)	0.25	2
0	503	179.0	0.5	False	G4	67	right	(-2.0, 0.0)	0.25	1
0	504	179.5	0.5	False	G5	79	right	(7.0, 0.0)	0.5	4
0	505	180.0	0.25	False	F5	77	right	(-1.0, 0.0)	0.5	3
0	506	180.25	0.25	False	G5	79	right	(1.0, 0.0)	0.25	4
0	507	180.5	0.25	False	A-5	80	right	(0.0, 1.0)	0.25	5
0	508	180.75	0.25	False	G5	79	right	(0.0, -1.0)	0.25	4
0	509	181.0	0.5	False	F5	77	right	(-1.0, 0.0)	0.25	3
0	510	181.5	0.5	False	G5	79	right	(1.0, 0.0)	0.5	4
0	511	182.0	0.75	True	A-4	68	right	(-7.0, 1.0)	0.5	1
0	511	182.0	0.75	True	A-5	80	right	(7.0, 0.0)	0.0	5
0	512	182.75	0.25	True	G4	67	right	(-7.0, -1.0)	0.75	1
0	512	182.75	0.25	True	G5	79	right	(7.0, 0.0)	0.0	5
0	513	183.0	0.5	True	F4	65	right	(-8.0, 0.0)	0.25	1
0	513	183.0	0.5	True	F5	77	right	(7.0, 0.0)	0.0	5
0	514	183.5	0.5	True	E-4	63	right	(-9.0, 1.0)	0.5	1
0	514	183.5	0.5	True	E-5	75	right	(7.0, 0.0)	0.0	5
0	515	184.0	0.5	True	D4	62	right	(-7.0, -1.0)	0.5	1
0	515	184.0	0.5	True	D5	74	right	(7.0, 0.0)	0.0	5
0	516	184.5	0.5	True	C4	60	right	(-8.0, 0.0)	0.5	1
0	516	184.5	0.5	True	C5	72	right	(7.0, 0.0)	0.0	5
0	517	185.0	0.5	True	G4	67	right	(-3.0, 0.0)	0.5	1
0	517	185.0	0.5	True	G5	79	right	(7.0, 0.0)	0.0	5
0	519	186.0	0.5	False	B-4	70	right	(-6.0, 1.0)	1.0	1
0	520	186.5	0.5	False	B-5	82	right	(7.0, 0.0)	0.5	5
0	521	187.0	0.5	False	B-4	70	right	(-7.0, 0.0)	0.5	1
0	522	187.5	0.5	False	B-5	82	right	(7.0, 0.0)	0.5	5
0	523	188.0	0.5	False	B-4	70	right	(-7.0, 0.0)	0.5	1
0	524	188.5	0.5	False	B-5	82	right	(7.0, 0.0)	0.5	5
0	525	189.0	0.5	False	B-4	70	right	(-7.0, 0.0)	0.5	1
0	526	189.5	1/6	False	B-4	70	right	(0.0, 0.0)	0.5	1
0	527	569/3	1/6	False	C5	72	right	(2.0, -1.0)	0.1666666666666572	2
0	528	1139/6	1/6	False	D5	74	right	(1.0, 0.0)	1/6	3
0	529	190.0	0.5	False	E-5	75	right	(0.0, 1.0)	0.1666666666666572	4
0	530	190.5	0.5	True	G4	67	right	(-4.0, -1.0)	0.5	1
